39418,-1.02,-0.83
39449,-1.01,-0.83
39479,-0.99,-0.81
39510,-0.98,-0.80
39541,-0.96,-0.79
39571,-0.95,-0.79
39602,-0.94,-0.80
39633,-0.93,-0.80
39663,-0.92,-0.80
39694,-0.91,-0.78
39725,-0.88,-0.75
39755,-0.84,-0.69
39786,-0.79,-0.63
39822,-0.73,-0.55
39852,-0.66,-0.46
39882,-0.58,-0.36
39913,-0.50,-0.26
39943,-0.40,-0.14
39973,-0.30,-0.03
40004,-0.18,0.10
40034,-0.04,0.25
40064,0.11,0.41
40095,0.26,0.59
40125,0.42,0.81
40155,0.58,1.02
40185,0.70,1.11
40216,0.80,1.17
40246,0.88,1.24
40279,0.94,1.29
40309,0.97,1.29
40340,0.99,1.27
40370,0.99,1.29
40400,0.99,1.30
40431,0.98,1.28
40461,0.97,1.26
40491,0.97,1.24
40522,0.99,1.29
40552,1.02,1.39
40583,1.07,1.53
40613,1.11,1.70
40643,1.14,1.89
40674,1.16,2.09
40704,1.16,2.29
40734,1.12,2.45
40765,1.02,2.54
40795,0.92,2.62
40826,0.83,2.73
40856,0.76,2.90
40886,0.72,3.15
40920,0.70,3.55
40950,0.67,3.93
40981,0.58,4.21
41011,0.48,4.44
41041,0.35,4.62
41072,0.22,4.77
41102,0.08,4.90
41133,-0.07,5.05
41163,-0.21,5.23
41196,-0.38,5.45
41227,-0.56,5.66
41257,-0.78,5.75
41288,-0.98,5.59
41318,-1.17,5.24
41348,-1.31,4.99
41379,-1.42,4.77
41409,-1.53,4.55
41440,-1.62,4.41
41470,-1.70,4.24
41501,-1.82,3.99
41531,-1.95,3.71
41562,-2.07,3.46
41592,-2.21,3.22
41623,-2.33,3.05
41653,-2.48,2.79
41684,-2.64,2.46
41714,-2.77,2.13
41745,-2.91,1.83
41775,-3.05,1.59
41806,-3.17,1.40
41836,-3.28,1.22
41867,-3.37,1.11
41897,-3.45,1.01
41928,-3.52,0.94
41958,-3.57,0.93
41989,-3.61,0.96
42019,-3.67,0.89
42050,-3.72,0.76
42078,-3.74,0.68
42109,-3.76,0.54
42139,-3.77,0.35
42170,-3.79,0.05
42200,-3.83,-0.37
42231,-3.89,-0.87
42261,-3.95,-1.41
42292,-3.98,-1.97
42322,-3.99,-2.56
42353,-4.00,-3.26
42383,-4.00,-4.23
42414,-3.86,-4.25
42445,-3.81,-3.93
42475,-3.83,-3.84
42506,-3.83,-4.00
42536,-3.77,-4.33
42567,-3.63,-4.08
42598,-3.56,-3.92
42628,-3.48,-3.84
42659,-3.33,-3.56
42689,-3.26,-3.50
42720,-3.14,-3.40
42751,-3.04,-3.39
42781,-3.00,-3.44
42812,-2.96,-3.42
42842,-2.91,-3.37
42873,-2.81,-3.29
42906,-2.69,-3.21
42937,-2.57,-3.11
42968,-2.43,-2.99
42998,-2.28,-2.82
43029,-2.12,-2.63
43060,-1.97,-2.44
43090,-1.80,-2.27
43121,-1.65,-2.15
43152,-1.50,-2.03
43182,-1.36,-1.92
43213,-1.20,-1.80
43244,-1.02,-1.68
43274,-0.83,-1.57
43305,-0.63,-1.48
43336,-0.43,-1.37
43366,-0.25,-1.23
43397,-0.09,-1.09
43428,0.08,-0.95
43458,0.24,-0.84
43489,0.38,-0.80
43520,0.51,-0.76
43550,0.63,-0.72
43581,0.77,-0.64
43612,0.91,-0.51
43642,1.05,-0.35
43673,1.20,-0.18
43708,1.32,-0.04
43741,1.40,0.01
43772,1.47,0.04
43802,1.56,0.07
43832,1.66,0.12
43862,1.77,0.15
43893,1.89,0.22
43923,2.02,0.27
43953,2.15,0.37
43984,2.24,0.44
44014,2.30,0.44
44044,2.32,0.43
44075,2.31,0.41
44105,2.27,0.35
44135,2.22,0.21
44166,2.17,0.07
44196,2.06,-0.11
44226,1.94,-0.28
44257,1.82,-0.41
44287,1.73,-0.46
44317,1.66,-0.46
44348,1.63,-0.41
44378,1.60,-0.33
44408,1.58,-0.25
44439,1.56,-0.18
44469,1.53,-0.13
44500,1.48,-0.09
44530,1.43,-0.05
44560,1.39,-0.01
44591,1.35,0.03
44621,1.31,0.09
44649,1.28,0.15
44679,1.25,0.22
44710,1.23,0.28
44740,1.19,0.31
44771,1.15,0.35
44801,1.11,0.39
44831,1.08,0.43
44862,1.04,0.46
44892,1.02,0.51
44923,1.01,0.58
44953,1.01,0.67
44983,1.03,0.75
45014,1.03,0.79
45044,1.02,0.77
45075,1.00,0.74
45105,0.97,0.68
45135,0.96,0.67
45166,0.97,0.69
45196,1.01,0.74
45227,1.10,0.88
45257,1.21,1.02
45288,1.32,1.12
45318,1.44,1.27
45349,1.58,1.43
45379,1.72,1.53
45409,1.84,1.56
45440,1.97,1.60
45470,2.09,1.65
45501,2.21,1.79
45531,2.36,2.01
45564,2.52,2.18
45595,2.65,2.21
45625,2.76,2.19
45656,2.93,2.32
45686,3.17,2.57
45717,3.44,2.91
45747,3.69,3.14
45778,3.92,3.17
45808,4.11,3.27
45839,4.28,3.33
45869,4.36,3.15
45900,4.43,3.04
45930,4.52,2.89
45961,4.50,2.45
45991,4.53,2.22
46022,4.61,2.16
46052,4.64,2.05
46083,4.60,1.83
46113,4.51,1.58
46144,4.43,1.47
46174,4.36,1.30
46205,4.28,1.07
46235,4.33,1.08
46266,4.44,1.13
46297,4.44,0.98
46327,4.49,1.02
46358,4.63,1.26
46388,4.72,1.43
46419,4.65,1.28
46449,4.48,1.08
46482,4.29,0.87
46513,4.04,0.50
46544,3.88,0.31
46574,3.75,0.25
46605,3.64,0.40
46635,3.53,0.42
46666,3.42,0.42
46696,3.30,0.38
46727,3.06,0.28
46758,2.82,0.22
46788,2.50,-0.13
46819,2.19,-0.43
46849,2.01,-0.49
46880,1.85,-0.42
46911,1.70,-0.34
46941,1.59,-0.28
46972,1.58,-0.09
47002,1.58,0.17
47033,1.41,0.17
47064,1.19,0.02
47094,1.00,-0.14
47125,0.76,-0.40
47155,0.66,-0.34
47186,0.53,-0.45
47217,0.46,-0.37
47247,0.43,-0.27
47278,0.42,-0.07
47309,0.46,0.20
47339,0.37,0.13
47373,0.15,-0.37
47404,-0.13,-0.91
47442,-0.43,-1.30
47472,-0.60,-1.40
47502,-0.72,-1.42
47533,-0.84,-1.31
47563,-0.88,-1.05
47593,-0.89,-0.90
47623,-0.95,-0.91
47654,-1.00,-0.93
47684,-1.08,-0.98
47714,-1.14,-1.02
47745,-1.12,-0.98
47775,-1.07,-0.85
47805,-1.09,-0.73
47836,-1.23,-0.82
47866,-1.35,-0.99
47896,-1.59,-1.45
47927,-1.74,-1.72
47957,-1.82,-1.90
47987,-1.86,-1.94
48018,-1.90,-2.04
48048,-1.82,-2.01
48078,-1.67,-1.87
48109,-1.46,-1.63
48139,-1.35,-1.48
48169,-1.31,-1.45
48202,-1.27,-1.53
48233,-1.24,-1.66
48263,-1.34,-1.97
48293,-1.53,-2.25
48324,-1.73,-2.64
48354,-1.85,-2.93
48385,-1.93,-3.30
48415,-2.00,-3.59
48445,-2.02,-3.63
48476,-1.90,-3.37
48506,-1.73,-3.05
48537,-1.60,-2.86
48567,-1.49,-2.76
48597,-1.35,-2.73
48628,-1.22,-2.75
48658,-1.15,-2.86
48689,-1.09,-2.96
48719,-1.00,-2.91
48749,-0.96,-2.94
48780,-0.90,-2.86
48810,-0.84,-2.73
48841,-0.74,-2.42
48871,-0.65,-2.21
48902,-0.63,-2.32
48932,-0.51,-2.33
48962,-0.36,-2.21
48993,-0.18,-1.90
49026,0.02,-1.65
49056,0.30,-1.22
49087,0.63,-0.70
49117,0.85,-0.36
49148,0.94,-0.39
49178,1.05,-0.41
49209,1.26,-0.25
49239,1.44,-0.17
49270,1.68,-0.06
49300,1.88,0.02
49330,2.03,-0.03
49361,2.27,0.12
49391,2.45,0.31
49422,2.57,0.35
49452,2.61,0.15
49483,2.70,0.07
49513,2.76,0.13
49544,2.73,0.07
49574,2.78,0.15
49605,2.90,0.30
49635,3.07,0.46
49665,3.20,0.55
49696,3.21,0.50
49726,3.06,-0.02
49757,2.95,-0.55
49787,2.98,-0.71
49818,3.00,-0.77
49848,3.07,-0.69
49879,3.08,-0.84
49912,3.11,-0.82
49943,3.06,-0.76
49973,2.90,-0.83
50004,2.68,-1.02
50034,2.56,-0.97
50065,2.57,-0.62
50095,2.66,-0.24
50126,2.73,-0.02
50164,2.72,0.04
50194,2.67,0.06
50225,2.61,0.07
50255,2.57,0.22
50286,2.54,0.43
50316,2.64,0.72
50347,2.72,1.00
50377,2.73,1.11
50408,2.83,1.38
50439,2.82,1.46
50469,2.71,1.33
50500,2.77,1.52
50530,2.88,1.82
50561,2.91,1.93
50591,2.96,1.95
50622,3.11,2.05
50653,3.23,2.33
50683,3.22,2.33
50714,3.20,2.14
50744,3.28,2.17
50775,3.30,2.08
50805,3.31,2.02
50839,3.29,1.96
50869,3.27,1.82
50900,3.23,1.69
50931,3.29,1.78
50961,3.27,1.84
50992,3.25,1.90
51022,3.17,1.65
51053,3.02,1.23
51084,2.86,0.98
51114,2.76,0.81
51145,2.78,0.89
51175,2.91,1.00
51206,3.03,1.13
51237,2.96,0.99
51267,2.85,0.80
51298,2.80,0.78
51333,2.85,1.02
51364,2.88,1.30
51394,2.82,1.34
51424,2.77,1.36
51454,2.75,1.44
51485,2.85,1.74
51515,2.88,2.00
51545,2.84,2.03
51575,2.80,2.09
51606,2.75,2.22
51636,2.84,2.50
51666,2.90,2.86
51697,2.75,2.58
51727,2.71,2.51
51760,2.66,2.68
51790,2.53,2.34
51820,2.56,2.28
51851,2.59,2.48
51881,2.57,2.56
51911,2.52,2.38
51942,2.60,2.46
51972,2.71,2.65
52002,2.62,2.39
52033,2.56,2.12
52063,2.55,2.08
52093,2.66,2.15
52124,2.68,2.16
52154,2.48,1.75
52184,2.41,1.61
52215,2.37,1.60
52245,2.04,1.04
52275,1.86,0.68
52306,1.84,0.64
52336,1.78,0.69
52366,1.75,0.80
52397,1.68,0.79
52427,1.59,0.63
52457,1.47,0.71
52488,1.24,0.66
52518,1.16,0.60
52549,1.21,0.82
52579,1.20,0.97
52609,1.15,1.00
52640,1.13,1.03
52673,1.17,1.13
52703,1.18,1.33
52734,1.25,1.68
52764,1.24,1.68
52794,1.32,1.65
52825,1.32,1.58
52855,1.36,1.76
52886,1.37,1.86
52916,1.29,1.76
52946,1.18,1.73
52977,1.13,1.70
53007,1.00,1.36
53038,0.93,1.35
53068,0.70,1.17
53098,0.56,1.05
53129,0.41,0.76
53159,0.42,0.90
53190,0.36,0.81
53220,0.36,0.77
53251,0.33,0.90
53281,0.34,0.76
53311,0.38,0.72
53342,0.47,0.92
53372,0.56,1.13
53403,0.77,1.42
53433,0.95,1.62
53464,0.98,1.50
53494,1.14,1.79
53525,1.16,1.81
53555,1.21,1.78
53588,1.28,1.79
53619,1.46,2.15
53649,1.64,2.36
53680,1.84,2.55
53710,2.03,2.94
53741,2.06,2.75
53771,2.23,2.90
53802,2.23,2.92
53832,2.27,3.01
53863,2.18,2.73
53893,2.04,2.28
53924,1.83,1.88
53954,1.74,1.68
53985,1.78,1.68
54015,1.72,1.56
54046,1.67,1.36
54076,1.65,1.24
54107,1.60,1.21
54137,1.44,0.87
54168,1.51,0.81
54198,1.55,0.71
54229,1.50,0.61
54260,1.47,0.73
54290,1.30,0.41
54321,1.40,0.54
54351,1.37,0.67
54382,1.37,0.74
54412,1.36,0.69
54443,1.31,0.66
54473,1.39,0.88
54507,1.45,1.17
54537,1.49,1.48
54568,1.52,1.67
54598,1.58,1.76
54629,1.54,1.84
54660,1.50,1.88
54690,1.32,1.51
54721,1.24,1.27
54751,1.11,1.12
54782,0.90,0.93
54813,0.77,0.85
54843,0.65,0.69
54874,0.42,0.21
54904,0.35,0.13
54935,0.15,-0.19
54965,0.11,-0.16
54996,0.26,0.18
55027,0.37,0.51
55057,0.51,0.82
55088,0.52,1.00
55119,0.51,0.94
55149,0.55,0.98
55180,0.57,1.01
55215,0.60,0.99
55245,0.62,1.10
55276,0.70,1.26
55306,0.86,1.59
55336,1.04,1.91
55366,1.09,2.10
55397,1.19,2.10
55430,1.25,1.95
55460,1.31,1.89
55490,1.34,2.17
55520,1.22,1.87
55551,1.20,2.03
55581,1.16,2.15
55611,1.04,1.70
55641,0.90,1.48
55672,0.84,1.32
55702,0.82,1.29
55732,0.77,1.03
55763,0.71,1.06
55793,0.39,0.27
55823,0.21,0.04
55853,0.26,0.05
55884,0.15,-0.17
55914,0.04,-0.49
55944,0.13,-0.44
55975,0.13,-0.51
56005,-0.01,-0.66
56035,-0.17,-0.83
56066,-0.19,-0.84
56096,-0.17,-0.73
56126,-0.18,-0.72
56157,-0.07,-0.47
56187,-0.04,-0.17
56218,-0.21,-0.61
56248,-0.24,-0.36
56278,-0.49,-0.59
56311,-0.69,-0.80
56342,-0.69,-0.29
56372,-0.82,-0.25
56402,-0.91,-0.13
56433,-1.00,-0.29
56463,-1.14,-0.40
56494,-1.38,-0.71
56524,-1.52,-0.92
56554,-1.71,-1.22
56585,-1.84,-1.21
56615,-1.97,-1.38
56646,-2.06,-1.52
56676,-2.09,-1.33
56706,-2.15,-1.37
56737,-2.28,-1.74
56767,-2.25,-1.57
56798,-2.29,-1.49
56828,-2.26,-1.37
56859,-2.32,-1.14
56889,-2.31,-1.07
56919,-2.15,-0.95
56950,-2.01,-0.71
56980,-1.86,-0.36
57011,-1.70,-0.09
57041,-1.63,-0.18
57072,-1.59,-0.25
57102,-1.52,0.06
57135,-1.50,0.06
57166,-1.33,0.22
57196,-1.27,0.40
57227,-1.23,0.37
57257,-1.20,0.29
57287,-1.23,0.23
57318,-1.20,0.13
57348,-1.07,0.08
57379,-1.12,-0.07
57409,-1.18,-0.06
57440,-1.29,-0.30
57470,-1.41,-0.70
57501,-1.55,-1.16
57531,-1.74,-1.58
57562,-1.70,-1.55
57592,-1.65,-1.44
57623,-1.65,-1.52
57653,-1.64,-1.63
57684,-1.59,-1.67
57714,-1.56,-1.57
57745,-1.45,-1.39
57775,-1.26,-1.22
57806,-1.05,-0.80
57836,-1.08,-0.84
57867,-0.98,-0.56
57898,-1.17,-0.90
57928,-1.12,-0.71
57961,-1.10,-0.71
57992,-1.02,-0.60
58022,-0.92,-0.32
58053,-0.95,-0.29
58084,-0.86,-0.21
58114,-0.86,-0.21
58145,-0.94,-0.47
58175,-1.02,-0.71
58206,-0.99,-0.52
58236,-1.07,-0.51
58267,-1.18,-0.77
58297,-1.26,-0.92
58328,-1.29,-0.85
58359,-1.24,-0.65
58389,-1.25,-0.87
58420,-1.28,-0.96
58450,-1.39,-1.19
58481,-1.24,-1.05
58511,-1.20,-0.86
58542,-1.27,-1.02
58573,-1.22,-0.95
58603,-1.13,-0.77
58634,-1.15,-1.13
58664,-1.08,-0.87
58695,-1.14,-0.81
58726,-1.02,-0.62
58756,-0.86,-0.50
58790,-0.78,-0.13
58821,-0.58,0.21
58851,-0.38,0.62
58882,-0.20,0.72
58920,-0.17,0.81
58950,-0.19,0.58
58981,-0.17,0.46
59011,-0.20,0.41
59041,-0.14,0.56
59072,-0.17,0.41
59102,-0.29,0.05
59132,-0.47,-0.54
59163,-0.58,-0.88
59193,-0.79,-1.37
59223,-0.81,-1.49
59254,-0.83,-1.45
59284,-0.85,-1.44
59314,-0.88,-1.64
59345,-0.88,-1.60
59375,-1.09,-2.05
59405,-1.06,-1.93
59436,-1.03,-1.95
59466,-0.98,-1.62
59496,-0.98,-1.46
59527,-0.85,-1.21
59557,-0.76,-0.98
59587,-0.72,-0.88
59618,-0.54,-0.67
59658,-0.41,-0.44
59689,-0.32,-0.31
59719,-0.14,-0.04
59749,-0.05,0.07
59780,-0.20,-0.35
59810,-0.09,0.00
59840,-0.05,-0.04
59871,-0.03,-0.28
59901,-0.19,-0.53
59931,-0.24,-0.40
59962,-0.39,-0.62
59992,-0.36,-0.53
60022,-0.35,-0.28
60053,-0.43,-0.52
60083,-0.33,-0.34
60113,-0.41,-0.55
60144,-0.38,-0.59
60174,-0.17,-0.23
60205,-0.27,-0.39
60235,-0.23,-0.47
60265,-0.14,-0.38
60296,-0.16,-0.40
60326,0.01,-0.22
60356,0.14,-0.00
60387,0.23,0.25
60417,0.22,-0.04
60447,0.30,-0.04
60481,0.46,0.30
60511,0.57,0.46
60541,0.64,0.49
60572,0.84,0.68
60602,0.81,0.79
60633,0.84,0.57
60663,0.91,0.65
60694,0.86,0.63
60724,0.90,0.48
60755,0.97,0.44
60785,0.90,0.39
60816,0.91,0.64
60846,0.84,0.23
60877,0.88,0.38
60907,0.44,-0.54
60938,0.38,-0.42
60968,0.33,-0.64
60999,0.35,-0.48
61029,0.22,-0.60
61060,0.03,-1.03
61091,-0.02,-1.17
61121,-0.29,-1.44
61152,-0.32,-1.31
61182,-0.28,-1.23
61213,-0.21,-1.00
61243,-0.20,-0.79
61274,-0.18,-0.80
61305,0.03,-0.49
61335,0.18,0.00
61368,0.29,0.28
61399,0.55,0.61
61430,0.59,0.71
61460,0.75,0.95
61491,0.80,0.97
61521,1.00,1.25
61552,0.89,0.91
61582,0.89,0.82
61613,0.79,0.66
61644,0.55,0.36
61674,0.49,0.35
61705,0.39,0.08
61735,0.36,-0.03
61766,0.39,-0.17
61797,0.38,-0.15
61827,0.45,-0.19
61858,0.51,0.08
61888,0.23,-0.48
61919,0.23,-0.62
61950,0.20,-0.65
61980,0.13,-0.51
62011,-0.02,-1.08
62042,-0.02,-1.22
62072,0.03,-1.02
62103,0.21,-0.46
62133,0.33,-0.01
62164,0.35,0.01
62195,0.33,-0.10
62226,0.43,0.25
62259,0.52,0.12
62290,0.59,0.18
62320,0.53,0.15
62351,0.62,0.20
62382,0.52,0.17
62412,0.42,0.32
62443,0.19,-0.12
62474,0.09,-0.51
62504,0.06,-0.23
62535,-0.14,-0.52
62566,-0.19,-0.64
62596,-0.29,-0.81
62627,-0.30,-0.54
62658,-0.29,-0.45
62689,-0.29,-0.47
62719,-0.29,-0.33
62750,-0.36,-0.36
62790,-0.32,-0.27
62820,-0.54,-0.49
62851,-0.62,-0.39
62881,-0.65,-0.49
62911,-0.60,-0.41
62942,-0.62,-0.29
62972,-0.50,-0.06
63002,-0.50,-0.12
63033,-0.40,-0.02
63063,-0.31,0.11
63093,-0.25,0.12
63126,-0.08,0.30
63157,0.18,0.75
63187,0.33,1.04
63217,0.39,1.09
63248,0.54,1.17
63278,0.69,1.34
63309,0.71,1.03
63339,0.77,1.01
63369,0.70,0.80
63400,0.85,0.91
63430,0.71,0.60
63460,0.67,0.50
63491,0.50,-0.10
63521,0.63,-0.14
63552,0.76,-0.06
63582,0.85,-0.21
63612,0.90,-0.22
63643,0.75,-0.66
63673,0.82,-0.68
63704,0.90,-0.59
63734,1.00,-0.44
63765,0.99,-0.62
63795,1.10,-0.63
63826,1.27,-0.46
63856,1.22,-0.34
63886,1.26,-0.26
63917,1.47,-0.06
63947,1.56,0.07
63978,1.61,0.21
64011,1.72,0.42
64041,1.92,0.74
64072,2.00,0.88
64102,2.10,1.08
64133,2.11,1.15
64163,2.16,1.22
64194,2.17,1.08
64224,1.97,0.57
64255,1.95,0.52
64285,1.89,0.45
64316,1.88,0.51
64346,1.78,0.46
64376,1.60,0.16
64407,1.54,0.07
64437,1.44,-0.06
64468,1.49,0.14
64498,1.35,-0.11
64529,1.30,-0.25
64559,1.22,-0.41
64590,1.15,-0.35
64621,0.95,-0.64
64651,1.01,-0.37
64682,1.12,-0.03
64712,1.11,-0.14
64743,1.15,0.02
64773,1.09,0.15
64804,0.97,0.20
64834,0.83,-0.03
64865,0.80,0.05
64895,0.77,0.36
64928,0.91,0.69
64959,0.92,0.72
64989,0.91,0.74
65020,0.97,0.94
65050,1.14,1.30
65081,1.37,1.58
65112,1.41,1.65
65142,1.36,1.44
65173,1.32,1.30
65203,1.31,1.32
65234,1.30,1.40
65264,1.25,1.35
65295,1.26,1.38
65325,1.25,1.16
65356,1.20,1.09
65386,1.07,0.88
65417,0.97,0.68
65448,0.98,0.55
65478,1.02,0.75
65509,0.97,0.76
65539,0.99,0.77
65570,0.92,0.64
65601,0.97,0.68
65631,0.97,0.60
65662,1.04,0.59
65693,1.12,0.61
65723,1.25,0.88
65754,1.38,1.09
65784,1.34,1.06
65815,1.42,1.05
65848,1.56,1.12
65879,1.70,1.34
65910,1.84,1.44
65940,1.98,1.63
65971,2.17,1.83
66002,2.21,1.84
66032,2.24,1.81
66063,2.29,1.80
66093,2.35,1.89
66124,2.33,1.92
66155,2.25,1.58
66185,2.23,1.55
66216,2.04,1.11
66247,1.95,0.68
66277,1.82,0.15
66308,1.67,-0.24
66339,1.59,-0.33
66369,1.49,-0.44
66400,1.38,-0.52
66431,1.23,-0.74
66462,0.94,-1.39
66492,0.88,-1.52
66523,0.84,-1.54
66554,0.82,-1.47
66584,0.94,-1.46
66615,1.07,-1.61
66646,1.14,-1.65
66681,1.16,-1.58
66712,1.09,-1.66
66744,1.24,-1.66
66775,1.38,-1.60
66805,1.56,-1.72
66836,1.61,-1.79
66866,1.61,-1.95
66896,1.62,-2.19
66927,1.56,-2.30
66957,1.49,-2.35
66987,1.37,-2.37
67018,1.23,-2.51
67048,1.14,-2.63
67078,0.98,-2.81
67109,0.81,-3.01
67139,0.62,-3.32
67169,0.42,-3.56
67200,0.26,-3.76
67230,0.20,-3.80
67261,0.24,-3.67
67291,0.31,-3.54
67321,0.45,-3.36
67352,0.56,-3.23
67382,0.71,-3.07
67413,0.87,-2.94
67443,1.05,-2.80
67473,1.22,-2.70
67504,1.39,-2.59
67534,1.59,-2.43
67565,1.80,-2.25
67595,1.99,-2.09
67628,2.17,-1.93
67659,2.32,-1.80
67689,2.42,-1.79
67719,2.46,-1.90
67750,2.42,-2.10
67780,2.34,-2.36
67811,2.24,-2.62
67841,2.11,-2.90
67872,1.98,-3.19
67902,1.85,-3.43
67933,1.76,-3.62
67963,1.70,-3.75
67993,1.64,-3.84
68024,1.62,-3.84
68054,1.66,-3.70
68085,1.84,-3.36
68115,2.12,-2.87
68146,2.46,-2.32
68176,2.82,-1.77
68207,3.16,-1.33
68237,3.47,-0.96
68268,3.74,-0.67
68298,3.98,-0.42
68329,4.20,-0.23
68359,4.41,-0.05
68390,4.58,0.10
68420,4.71,0.19
68451,4.80,0.18
68484,4.84,0.12
68514,4.86,0.04
68545,4.88,-0.04
68575,4.79,-0.32
68606,4.65,-0.67
68636,4.49,-0.98
68667,4.39,-1.19
68697,4.34,-1.31
68728,4.34,-1.33
68758,4.41,-1.26
68789,4.49,-1.22
68820,4.55,-1.17
68850,4.54,-1.18
68881,4.52,-1.14
68911,4.56,-0.98
68942,4.64,-0.80
68972,4.72,-0.65
69003,4.75,-0.57
69033,4.72,-0.54
69064,4.66,-0.52
69094,4.60,-0.46
69125,4.57,-0.40
69156,4.54,-0.43
69186,4.50,-0.43
69217,4.43,-0.45
69247,4.31,-0.53
69278,4.20,-0.56
69308,4.10,-0.51
69339,3.96,-0.49
69372,3.83,-0.47
69403,3.72,-0.40
69433,3.60,-0.35
69464,3.48,-0.29
69495,3.41,-0.13
69525,3.34,0.04
69556,3.24,0.11
69586,3.21,0.17
69617,3.15,0.10
69647,3.05,-0.04
69678,2.98,-0.14
69709,2.96,-0.18
69739,2.92,-0.25
69770,2.92,-0.29
69801,2.98,-0.27
69831,2.92,-0.40
69862,2.79,-0.55
69892,2.71,-0.57
69923,2.66,-0.46
69954,2.71,-0.19
69984,2.77,0.05
70015,2.83,0.27
70046,2.82,0.31
70076,2.86,0.45
70107,2.85,0.51
70138,2.83,0.56
70168,2.73,0.54
70199,2.65,0.55
70229,2.60,0.55
70263,2.62,0.66
70294,2.59,0.67
70325,2.66,0.78
70355,2.70,0.78
70393,2.68,0.70
70423,2.64,0.63
70454,2.60,0.66
70484,2.61,0.81
70514,2.65,1.00
70545,2.74,1.21
70575,2.78,1.31
70605,2.79,1.36
70635,2.79,1.41
70666,2.73,1.38
70696,2.73,1.43
70726,2.73,1.41
70757,2.72,1.37
70787,2.69,1.27
70817,2.64,1.13
70848,2.61,1.03
70878,2.62,1.03
70908,2.60,1.03
70939,2.63,1.11
70969,2.67,1.18
70999,2.70,1.23
71030,2.71,1.26
71060,2.68,1.25
71090,2.65,1.24
71121,2.65,1.27
71151,2.64,1.25
71184,2.61,1.20
71214,2.55,1.14
71245,2.49,1.10
71275,2.46,1.08
71306,2.45,1.10
71336,2.42,1.09
71366,2.37,1.12
71397,2.36,1.19
71427,2.38,1.26
71457,2.37,1.32
71488,2.36,1.39
71518,2.35,1.45
71549,2.34,1.51
71579,2.32,1.53
71609,2.26,1.52
71640,2.19,1.50
71670,2.15,1.49
71701,2.12,1.48
71731,2.08,1.45
71762,2.01,1.34
71792,1.94,1.27
71822,1.90,1.23
71853,1.88,1.21
71883,1.89,1.25
71914,1.89,1.28
71944,1.86,1.26
71975,1.86,1.31
72005,1.83,1.34
72035,1.84,1.43
72066,1.89,1.55
72099,1.86,1.55
72129,1.80,1.54
72160,1.74,1.51
72190,1.69,1.51
72221,1.64,1.54
72251,1.62,1.61
72282,1.59,1.60
72312,1.58,1.62
72343,1.56,1.62
72373,1.55,1.64
72404,1.53,1.65
72434,1.54,1.68
72465,1.54,1.67
72495,1.55,1.66
72526,1.56,1.65
72556,1.54,1.56
72587,1.51,1.48
72617,1.51,1.42
72648,1.49,1.31
72678,1.49,1.21
72709,1.50,1.12
72739,1.47,0.98
72770,1.42,0.84
72800,1.42,0.78
72831,1.43,0.79
72861,1.46,0.87
72892,1.50,0.97
72922,1.58,1.10
72953,1.64,1.18
72983,1.67,1.21
73017,1.68,1.23
73047,1.64,1.22
73078,1.59,1.26
73108,1.56,1.29
73139,1.56,1.35
73169,1.55,1.35
73200,1.58,1.37
73230,1.54,1.27
73261,1.49,1.27
73291,1.48,1.31
73322,1.51,1.36
73353,1.53,1.41
73383,1.56,1.52
73414,1.55,1.61
73444,1.56,1.72
73475,1.55,1.77
73506,1.50,1.80
73536,1.45,1.79
73567,1.44,1.85
73597,1.43,1.84
73628,1.44,1.81
73658,1.43,1.74
73689,1.39,1.63
73720,1.33,1.51
73750,1.31,1.50
73781,1.31,1.50
73812,1.35,1.55
73842,1.42,1.61
73873,1.42,1.64
73903,1.40,1.69
73937,1.40,1.75
73967,1.43,1.82
73998,1.41,1.77
74029,1.37,1.77
74059,1.30,1.76
74090,1.28,1.79
74121,1.25,1.78
74151,1.22,1.77
74182,1.20,1.79
74213,1.19,1.75
74243,1.19,1.74
74279,1.20,1.68
74309,1.20,1.65
74339,1.20,1.64
74369,1.21,1.65
74400,1.23,1.69
74430,1.21,1.70
74460,1.21,1.71
74491,1.19,1.69
74521,1.15,1.64
74551,1.14,1.62
74581,1.11,1.56
74612,1.10,1.49
74642,1.09,1.36
74672,1.08,1.21
74703,1.02,1.06
74733,1.00,1.04
74763,1.00,1.10
74794,1.06,1.20
74824,1.11,1.29
74854,1.12,1.32
74882,1.11,1.35
74913,1.10,1.35
74943,1.09,1.35
74973,1.09,1.37
75003,1.10,1.32
75034,1.05,1.17
75064,0.97,1.03
75095,0.94,0.95
75125,0.92,0.86
75155,0.94,0.81
75186,0.99,0.82
75216,1.01,0.83
75246,1.04,0.89
75277,1.06,0.87
75307,1.05,0.81
75337,1.01,0.75
75368,0.96,0.68
75398,0.91,0.69
75429,0.94,0.74
75459,0.95,0.71
75489,0.90,0.64
75520,0.82,0.53
75550,0.73,0.42
75581,0.71,0.48
75611,0.76,0.60
75641,0.86,0.72
75672,0.99,0.81
75702,1.03,0.78
75733,1.01,0.77
75763,1.00,0.83
75796,1.02,0.87
75826,1.00,0.84
75857,0.96,0.82
75887,0.92,0.86
75918,0.90,0.92
75948,0.92,0.98
75979,0.94,0.99
76009,0.92,0.94
76039,0.89,0.91
76070,0.88,0.94
76100,0.92,0.99
